Gene_Id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Os04g0472200,242.393654596124,3.97891931887591,0.442626022761169,8.98934792413425,2.48701559062286E-19,1.39521574633942E-16
Os06g0591200,1962.16799282145,-1.66071491013022,0.185164335468955,-8.96887030606744,2.99571050233377E-19,1.64324706754682E-16
Os12g0614500,68.38910100863,5.03970804142738,0.566214643134179,8.90070241477858,5.54943621232447E-19,2.97787572750037E-16
Os04g0660900,179.749436017048,-2.68472870153981,0.302922189475922,-8.86276672628237,7.80527870935851E-19,4.09926595025118E-16
Os05g0134800,1429.17012088854,3.17664134995828,0.359231426357974,8.84288265691085,9.32801786240534E-19,4.79693318574195E-16
Os04g0610400,1195.1690747687,-2.04250541940982,0.231993907046759,-8.80413389045666,1.31866897082671E-18,6.64286221956866E-16
Os10g0530200,404.472344823126,2.60884679744275,0.297946941134763,8.7560784732566,2.02160993572192E-18,9.98028393067199E-16
Os01g0126900,901.055294896919,2.21720118271777,0.253439366467126,8.74844825263309,2.16306519608776E-18,1.04692355490648E-15
Os02g0280200,107.726196705871,3.19104421738063,0.364891579184179,8.74518459569589,2.22651336780917E-18,1.05690876867311E-15
Os02g0682300,283.031356450303,-3.16431784698745,0.3631668189466,-8.71312488339617,2.9561068186699E-18,1.37676491909524E-15
Os02g0134200,355.16047949206,-2.52454945887325,0.292109661750525,-8.64247161064232,5.5009825983531E-18,2.46884099014087E-15
Os07g0197500,57.0526394541006,5.04050540524833,0.583198552363747,8.64286336929127,5.48214639362735E-18,2.46884099014087E-15
Os09g0381400,422.866161223691,3.16564527313209,0.37135594929348,8.52455785117988,1.53394629808415E-17,6.72151390911933E-15
Os10g0552300,942.286186247515,2.4533192632428,0.287840361869335,8.52319406253556,1.55212401887782E-17,6.72151390911933E-15
Os07g0105000,2160.18664813942,2.37125708389948,0.278361073531407,8.51863751571547,1.61441267288894E-17,6.87071765820527E-15
Os02g0686100,262.251658949611,-2.57679454098998,0.302600998168401,-8.51548592564776,1.65893192678052E-17,6.94052130180516E-15
Os11g0592600,518.272692571155,1.91328313533109,0.224853250383286,8.50903036567047,1.75393903477274E-17,7.21570518905506E-15
Os09g0471800,258.07525189958,1.94049393977666,0.228707256925451,8.4846190097465,2.16426663890395E-17,8.75782913355821E-15
Os09g0341600,199.875422738152,-3.10776377053079,0.36959829955369,-8.4084904456638,4.1532123615823E-17,1.65351441827899E-14
Os03g0286500,1388.9823163628,1.89671450182842,0.226023510610579,8.39166906444664,4.79288467188822E-17,1.87789786096649E-14
Os01g0179600,698.529275925752,-2.51990550119737,0.300804284388332,-8.37722609676737,5.41896863295247E-17,2.09002846462186E-14
Os01g0566500,108.292058946421,-3.33802441751588,0.402997102265614,-8.28299855941843,1.20111875729913E-16,4.56129467771871E-14
Os04g0684900,900.46985776065,-2.25668920394594,0.273059887587493,-8.26444786117793,1.40342784987663E-16,5.24882015853861E-14
Os01g0864500,370.481758473934,-2.45554388847435,0.297788686689686,-8.24592739157069,1.6388416523633E-16,6.03778617118444E-14
Os04g0617900,251.800588730764,-2.58112892818024,0.313374520655901,-8.23656282833038,1.77228631163348E-16,6.43339931122954E-14
Os05g0202800,1234.76746694945,-2.14185611509016,0.260284389615322,-8.22890730502756,1.88928903920527E-16,6.75872618025258E-14
Os01g0810800,704.389056625236,3.3416377018911,0.406177047457369,8.22704710374316,1.91885016006291E-16,6.76641390728471E-14
Os10g0552800,7729.7283866664,1.75661195908766,0.21406432030029,8.2060006853243,2.28678111736198E-16,7.9502683240793E-14
Os01g0940800,1771.02103106422,-1.73906185845013,0.212232694115608,-8.1941279862509,2.52416371466697E-16,8.65367460178327E-14
Os09g0435700,56.7773940760024,4.62928084124658,0.565838757835666,8.1812720976442,2.80862888819758E-16,9.49701307894098E-14
Os07g0281700,308.012223447486,2.12486749177311,0.259914609304644,8.17525223940981,2.95247546254709E-16,9.8485005834476E-14
Os06g0589500,846.755951890619,1.66763143411978,0.20505808878236,8.13248306380994,4.20584973097032E-16,1.38422926345695E-13
Os07g0445800,69.1277961775456,4.35437354866481,0.53781149292829,8.09646801141419,5.65778460945834E-16,1.8375888855246E-13
Os05g0433500,76.6368060932948,7.23011074149123,0.909511369735832,7.94944514392516,1.87348717130194E-15,6.00586458914507E-13
Os03g0212800,285.567724309738,2.07364648407729,0.260948395236752,7.94657687852775,1.91735908307217E-15,6.06770405212223E-13
Os02g0811800,78.9085916373136,-3.40236583285989,0.42927189659809,-7.92589931887711,2.26501056143994E-15,7.07715451880804E-13
Os11g0614400,421.703046455533,1.89070248401063,0.23874673855852,7.9192808891385,2.38888134305195E-15,7.37089338398678E-13
Os05g0372900,70.2924021976566,4.02303068877669,0.50852543018661,7.91116913720596,2.54982823143389E-15,7.77036544008817E-13
Os07g0601600,103.473970597978,2.71308439840374,0.345545884469859,7.85158938462309,4.10797568604086E-15,1.23660087602723E-12
Os09g0323700,54.4553988617004,5.48379842080253,0.699737296727239,7.83693887184657,4.61662652855645E-15,1.37297360519141E-12
Os01g0781200,191.030900728952,2.61452844134815,0.334058914814774,7.82654892714909,5.01444215367356E-15,1.47352964430093E-12
Os05g0183100,412.461751245711,-1.94790037519071,0.248995470717815,-7.82303537319461,5.15646074485353E-15,1.49743620030547E-12
